15	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Alloherpesviridae	Cyprinivirus	Cyprinid herpesvirus 1
2	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Closterovirus	Beet yellows virus
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Sarfire
30	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage PhatBacter
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Enterobacteria phage mEp043 c-1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Listeria phage A500
5	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Alphaherpesvirinae	Simplexvirus	Cercopithecine alphaherpesvirus 2
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Wphvirus	Bacillus phage Megatron
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Streptococcus phage EJ-1
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Rhodococcus phage REQ2
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Xanthomonas phage vB_XveM_DIBBI
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	Erwinia amylovora phage Era103
22	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Prochlorococcus phage Syn1
32	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	B4virus	Bacillus phage B4
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus phage StB20
4	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Lymantria dispar multiple nucleopolyhedrovirus
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactobacillus phage phig1e
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Brochothrix phage BL3
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Ounavirinae	Erwinia phage phiEa21-4
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	Pantoea phage LIMEzero
1	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Betabaculovirus	Pseudaletia unipuncta granulovirus
21	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	unclassified Luz24likevirus	Pseudomonas phage vB_PaeP_p2-10_Or1
29	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Lilac
16	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Gammaherpesvirinae	Percavirus	Equid gammaherpesvirus 5
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Enterococcus phage vB_EfaS_IME197
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Tp21virus	Bacillus virus BMBtp2
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactococcus phage bIL312
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Shewanella sp. phage 1/44
118	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA viruses	Pandoravirus salinus
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Enterobacteria phage HK446
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Shigella phage pSf-1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pseudomonas phage JBD88a
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Sepvirinae	Nona33virus	Escherichia phage Min27
13	Viruses	dsDNA viruses, no RNA stage	Poxviridae	Chordopoxvirinae	Orthopoxvirus	Variola virus
26	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bxz1virus	Mycobacterium phage Dandelion
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactococcus phage BM13
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Che8virus	Mycobacterium phage Fruitloop
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Erwinia phage FE44
5	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Alphaherpesvirinae	Simplexvirus	unclassified Simplexvirus	Fruit bat alphaherpesvirus 1
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Tm4virus	Mycobacterium virus Angelica
26	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Synechococcus phage S-IOM18
23	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Omegavirus	Mycobacterium phage Courthouse
29	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Rhodovulum phage RS1
20	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Andromedavirus	Bacillus virus Curly
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	L5virus	Mycobacterium phage Pukovnik
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Actinoplanes phage phiAsp2
22	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Andromedavirus	Bacillus virus Blastoid
68	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Spbetavirus	Bacillus virus SPbeta
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus phage StB12
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Enterobacteria phage VT2-Sakai
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactobacillus phage phiadh
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Pseudomonas phage phiPSA2
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Listeria phage LP-101
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Pipefishvirus	Mycobacterium phage Gadjet
6	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA phages	Vibrio phage douglas 12A4
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactobacillus phage JCL1032
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Pseudomonas phage MP48
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Peduovirinae	P2virus	Pseudomonas phage phiCTX
4	Viruses	unclassified bacterial viruses	Streptococcus phage IC1
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Nonagvirus	Enterobacteria phage 9g
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pa6virus	Propionibacterium phage PHL112N00
5	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Pseudoplusia includens SNPV IE
23	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Haemophilus phage Aaphi23
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Che8virus	Mycobacterium phage GUmbie
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Pipefishvirus	Mycobacterium phage Pipefish
41	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Cyanophage P-RSM1
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	Pseudomonas phage phiKMV
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Sk1virus	Lactococcus virus Bibb29
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bacillus phage Gamma
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage OkiRoe
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Enterobacteria phage RB14
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified phiKMV-like phages	Burkholderia phage JG068
20	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bastillevirus	Bacillus phage CAM003
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	Pseudomonas phage LKA1
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Clavibacter phage CN1A
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Enterococcus phage vB_EfaS_IME198
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Corynebacterium phage P1201
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Tm4virus	Mycobacterium phage TM4
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Cellulophaga phage phi13:2
11	Viruses	dsDNA viruses, no RNA stage	Iridoviridae	unclassified Iridoviridae	Anopheles minimus irodovirus
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Enterobacteria phage K1F
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Chy5
2	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Betabaculovirus	unclassified Betabaculovirus	Pieris rapae granulovirus
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Pseudomonas phage PPpW-4
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pa6virus	Propionibacterium phage P100D
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	C5virus	Lactobacillus virus c5
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Edwardsiella phage PEi21
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Erwinia phage vB_EamM-Y2
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Che8virus	Mycobacterium phage Taj
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pa6virus	Propionibacterium phage P105
2	Viruses	dsDNA viruses, no RNA stage	Adenoviridae	Aviadenovirus	Fowl aviadenovirus C
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Enterobacteria phage phiEcoM-GJ1
26	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Cyanophage P-RSM6
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Stenotrophomonas phage S1
1	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Choristoneura murinana nucleopolyhedrovirus
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified phiKMV-like phages	Pseudomonas phage vB_Pae-TbilisiM32
19	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Vequintavirinae	Cronobacter phage vB_CsaM_GAP31
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Sinorhizobium phage PBC5
28	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified Autographivirinae	Synechococcus phage S-CBP1
27	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Halocynthia phage JM-2012
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Peduovirinae	Hp1virus	Pasteurella phage F108
3	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Maruca vitrata nucleopolyhedrovirus
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Acinetobacter virus 133
45	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Spo1virus	Bacillus phage CampHawk
52	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA phages	Cyanophage Syn30
7	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Betabaculovirus	Spodoptera litura granulovirus
5	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Alphaherpesvirinae	Varicellovirus	Canid alphaherpesvirus 1
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Enterobacteria phage EcoDS1
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unassigned Autographivirinae	Aeromonas phage phiAS7
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Bobi
11	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Closterovirus	Citrus tristeza virus
46	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Sphingomonas phage PAU
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Lactobacillus phage KC5a
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Aeromonas phage Aes508
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage SiSi
21	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Salmonella phage SPN9CC
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Ounavirinae	Escherichia phage wV8
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Ruegeria phage DSS3-P1
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Phieco32virus	Escherichia virus phiEco32
1	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Thysanoplusia orichalcea nucleopolyhedrovirus
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Hk578virus	Escherichia phage EK99P-1
9	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Agrotis segetum nucleopolyhedrovirus A
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Clostridium phage vB_CpeS-CP51
20	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	P22virus	Salmonella virus P22
23	Viruses	dsDNA viruses, no RNA stage	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Amsacta moorei entomopoxvirus
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus phage SA12
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Burkholderia phage AH2
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Pseudomonas phage PT2
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus K
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified phiKMV-like phages	Ralstonia phage RSB1
1	Viruses	dsDNA viruses, no RNA stage	Poxviridae	Chordopoxvirinae	Leporipoxvirus	Myxoma virus
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Streptococcus phage TP-J34
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus phage PH15
38	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bacillus phage vB_BceM_Bc431v3
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Cba181virus	Cellulophaga phage phi18:1
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Cronobacter phage phiES15
2	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Closterovirus	Carrot yellow leaf virus
31	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Synechococcus phage S-RSM4
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Twortvirus	unclassified Twortlikevirus	Staphylococcus phage vB_SauM_Remus
55	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Synechococcus phage S-SSM7
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	N4virus	unclassified N4likevirus	Sulfitobacter phage EE36phi1
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Phieco32virus	Escherichia phage NJ01
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Pseudomonas phage Bf7
29	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Phikzvirus	unclassified phiKZ-like viruses	Pseudomonas phage 201phi2-1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Methanobacterium phage psiM2
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus phage StauST398-5
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Twortvirus	Staphylococcus phage Twort
5	Viruses	dsDNA viruses, no RNA stage	Poxviridae	Chordopoxvirinae	Molluscipoxvirus	Molluscum contagiosum virus subtype 1
18	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Vibrio phage CHOED
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Slashvirus	Bacillus phage Slash
2	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Gammaherpesvirinae	Macavirus	Bovine gammaherpesvirus 6
29	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Synechococcus phage S-RIP1
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Burkholderia phage ST79
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus phage StauST398-1
17	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Mycobacterium phage Myrna
20	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA phages	Sulfitobacter phage pCB2047-A
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	T5virus	Escherichia virus T5
19	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Synechococcus phage S-CBS2
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Sfi21dt1virus	Streptococcus phage 7201
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	G7cvirus	Escherichia phage IME11
14	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Hamiltonella virus APSE1
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified phiKMV-like phages	Acinetobacter phage Petty
1	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Alphaherpesvirinae	Mardivirus	Gallid alphaherpesvirus 2
23	Viruses	dsDNA viruses, no RNA stage	Ascoviridae	Toursvirus	Diadromus pulchellus ascovirus 4a
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	D3112virus	Pseudomonas phage MP29
5	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA phages	Prochlorococcus phage P-SSP3
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactobacillus phage LF1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Pg1virus	Mycobacterium phage Soto
28	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Bacillus phage SPP1
15	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Yersinia phage phiA1122
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Yersinia phage Berlin
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bacillus phage phiCM3
51	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Synechococcus phage S-SSM5
1	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Antheraea pernyi nucleopolyhedrovirus
29	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bacillus phage SP-10
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Escherichia virus CBA120	Escherichia phage Cba120
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Salinivibrio phage CW02
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Sap6virus	Enterococcus phage BC611
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus phage phiSA12
8	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Alphaherpesvirinae	Varicellovirus	Human alphaherpesvirus 3
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactobacillus phage J-1
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Wile
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Myxococcus phage Mx8
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Rhizobium phage vB_RleM_PPF1
14	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bacteroides phage B124-14
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Bacillus phage phBC6A51
31	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactococcus phage 949
128	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Pseudomonas phage PB1
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Picovirinae	unclassified Picovirinae	Clostridium phage phiCP7R
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Bacillus phage phBC6A52
22	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Roseobacter phage SIO1
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Che9cvirus	Mycobacterium phage Babsiella
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactococcus phage jm3
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Pg1virus	Mycobacterium phage Oline
1	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Ampelovirus	unclassified Ampelovirus	Grapevine leafroll-associated virus 10
9	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Closterovirus	Grapevine leafroll-associated virus 2
2	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Gammaherpesvirinae	Lymphocryptovirus	Human herpesvirus 4 type 2
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	N4virus	unclassified N4likevirus	Acinetobacter phage Presley
1	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Betaherpesvirinae	Proboscivirus	Elephantid betaherpesvirus 1
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	L5virus	Mycobacterium phage Kugel
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Enterobacteria phage mEp237
12	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Gammaherpesvirinae	Percavirus	Equid gammaherpesvirus 2
4	Viruses	ssDNA viruses	Inoviridae	unassigned Inoviridae	Enterobacteria phage If1
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Synechococcus phage S-CBP4
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Vhmlvirus	Vibrio phage vB_VpaM_MAR
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Prochlorococcus phage P-SSP10
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	Escherichia virus HK97
2	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Hyphantria cunea nucleopolyhedrovirus
104	Viruses	dsDNA viruses, no RNA stage	Phycodnaviridae	Prasinovirus	unclassified Prasinovirus	Ostreococcus lucimarinus virus 1
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Pseudomonas phage PAK_P5
159	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA viruses	Pandoravirus dulcis
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Peduovirinae	P2virus	Burkholderia virus phiE202
4	Viruses	ssDNA viruses	Inoviridae	Lineavirus	Enterobacteria phage Ike
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus prophage phiPV83
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage PegLeg
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Clostridium phage phiCD38-2
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	N4virus	Escherichia phage N4
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	P100virus	Listeria phage LP-083-2
77	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bacillus phage 0305phi8-36
1	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Clanis bilineata nucleopolyhedrovirus
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus phage 37
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Pseudoalteromonas phage RIO-1
49	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Synechococcus phage ACG-2014c
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Salmonella phage 9NA
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	Rb49virus	Enterobacteria phage Phi1
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Yersinia phage Yepe2
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Guernseyvirinae	Jerseyvirus	Salmonella phage SE2
20	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Temperate phage phiNIH1.1
5	Viruses	dsDNA viruses, no RNA stage	Poxviridae	Entomopoxvirinae	Betaentomopoxvirus	Choristoneura biennis entomopoxvirus
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified phiKMV-like phages	Escherichia phage phiKT
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage PattyP
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Pipefishvirus	Mycobacterium phage Akoma
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactococcus phage ul36
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	D3112virus	Pseudomonas phage MP38
26	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Pseudomonas phage F116
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	Js98virus	Enterobacteria phage JS10
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified phiKMV-like phages	Ralstonia phage RSB3
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Peduovirinae	P2virus	Salmonella virus PsP3
